Frequency (Hz)	Level (dB)
265.800476	-44.520935
266.473389	-43.078178
267.146301	-44.273567
267.819214	-45.800747
268.492126	-43.419651
269.165039	-43.889423
269.837952	-46.356796
270.510864	-45.057213
271.183777	-42.796127
271.856689	-43.259686
272.529602	-47.783302
273.202515	-46.068520
273.875427	-45.213001
274.548340	-44.546238
275.221252	-42.888466
275.894165	-43.397121
276.567078	-43.230469
277.239990	-46.454662
277.912903	-45.813164
278.585815	-46.358875
279.258728	-44.625542
279.931641	-45.435993
280.604553	-45.631031
281.277466	-44.350391
281.950378	-45.360886
282.623291	-46.486473
283.296204	-46.947800
283.969116	-46.340775
284.642029	-44.555553
285.314941	-43.605888
285.987854	-45.761364
286.660767	-45.889484
287.333679	-44.415817
288.006592	-43.156746
288.679504	-44.919090
289.352417	-43.750156
290.025330	-42.924564
290.698242	-44.223999
291.371155	-46.059292
292.044067	-44.540401
292.716980	-47.206360
293.389893	-46.872135
294.062805	-47.188747
294.735718	-46.698044
295.408630	-45.023335
296.081543	-43.013863
296.754456	-42.745735
297.427368	-44.893429
298.100281	-47.162704
298.773193	-44.343361
299.446106	-44.920029
300.119019	-47.180935
300.791931	-44.773014
301.464844	-44.957958
302.137756	-44.904446
302.810669	-44.915531
303.483582	-45.307552
304.156494	-45.239605
304.829407	-47.220413
305.502319	-46.046520
306.175232	-44.749367
306.848145	-44.518890
307.521057	-45.307072
308.193970	-45.291981
308.866882	-47.564987
309.539795	-45.741119
310.212708	-44.865128
310.885620	-44.998074
311.558533	-45.791946
312.231445	-44.230217
312.904358	-43.247334
313.577271	-44.376980
314.250183	-44.704414
314.923096	-44.984421
315.596008	-45.143505
316.268921	-44.519764
316.941833	-43.345577
317.614746	-44.072510
318.287659	-45.490700
318.960571	-45.072750
319.633484	-45.040504
320.306396	-44.390903
320.979309	-44.717335
321.652222	-46.452965
322.325134	-47.704304
322.998047	-46.169109
323.670959	-46.324879
324.343872	-45.927021
325.016785	-47.832512
325.689697	-46.940506
326.362610	-46.232121
327.035522	-43.982903
327.708435	-43.283676
328.381348	-46.133308
329.054260	-47.507641
329.727173	-45.877010
330.400085	-45.763908
331.072998	-44.606926
331.745911	-45.890736
332.418823	-47.837986
333.091736	-46.163296
333.764648	-47.137150
334.437561	-48.656879
335.110474	-46.161907
335.783386	-46.539268
336.456299	-48.446835
337.129211	-45.129852
337.802124	-45.417763
338.475037	-45.281475
339.147949	-47.355034
339.820862	-46.942368
340.493774	-44.518490
341.166687	-46.123951
341.839600	-46.194088
342.512512	-46.107231
343.185425	-46.685162
343.858337	-47.669205
344.531250	-45.585136
345.204163	-47.475479
345.877075	-48.938969
346.549988	-46.721298
347.222900	-45.208858
347.895813	-45.489491
348.568726	-44.941959
349.241638	-46.895378
349.914551	-44.915737
350.587463	-45.040646
351.260376	-46.866711
351.933289	-46.489178
352.606201	-47.052887
353.279114	-46.771687
353.952026	-48.714798
354.624939	-45.685448
355.297852	-45.756180
355.970764	-44.911316
356.643677	-44.194767
357.316589	-45.864414
357.989502	-45.490566
358.662415	-44.454762
359.335327	-44.762867
360.008240	-47.347786
360.681152	-49.298775
361.354065	-48.535393
362.026978	-47.713062
362.699890	-50.067944
363.372803	-47.338734
364.045715	-46.037586
364.718628	-45.994602
365.391541	-46.354549
366.064453	-46.880592
366.737366	-46.599545
367.410278	-47.007511
368.083191	-46.146358
368.756104	-45.818676
369.429016	-46.364391
370.101929	-47.159218
370.774841	-45.789734
371.447754	-45.219688
372.120667	-46.244854
372.793579	-46.382095
373.466492	-48.319195
374.139404	-48.917843
374.812317	-47.833519
375.485229	-47.876450
376.158142	-48.004082
376.831055	-49.422215
377.503967	-48.895611
378.176880	-46.920872
378.849792	-44.200455
379.522705	-45.285030
380.195618	-46.379711
380.868530	-46.091202
381.541443	-45.108410
382.214355	-44.884670
382.887268	-44.323395
383.560181	-44.707108
384.233093	-44.168465
384.906006	-46.624535
385.578918	-50.576073
386.251831	-50.000153
386.924744	-48.927826
387.597656	-44.316093
388.270569	-44.603882
388.943481	-47.775761
389.616394	-48.192444
390.289307	-46.250397
390.962219	-46.201759
391.635132	-46.990799
392.308044	-47.116768
392.980957	-46.688240
393.653870	-46.516880
394.326782	-46.062614
394.999695	-45.911358
395.672607	-45.015274
396.345520	-44.372013
397.018433	-45.649105
397.691345	-46.444111
398.364258	-47.219193
399.037170	-46.221607
399.710083	-45.098721
400.382996	-44.996456
401.055908	-44.921299
401.728821	-48.138088
402.401733	-46.566738
403.074646	-45.782394
403.747559	-46.239151
404.420471	-45.871300
405.093384	-46.600868
405.766296	-44.733704
406.439209	-47.291218
407.112122	-48.812794
407.785034	-46.967674
408.457947	-45.326977
409.130859	-46.033585
409.803772	-45.805901
410.476685	-47.403572
411.149597	-48.539589
411.822510	-46.881397
412.495422	-45.552193
413.168335	-46.219177
413.841248	-48.102531
414.514160	-47.583481
415.187073	-47.304111
415.859985	-47.882313
416.532898	-49.329502
417.205811	-50.573967
417.878723	-46.970104
418.551636	-46.269798
419.224548	-48.580559
419.897461	-48.719788
420.570374	-45.816097
421.243286	-46.464314
421.916199	-46.838448
422.589111	-45.971962
423.262024	-45.641190
423.934937	-47.670357
424.607849	-48.339836
425.280762	-45.955055
425.953674	-45.221447
426.626587	-44.665253
427.299500	-47.161983
427.972412	-45.702164
428.645325	-45.748665
429.318237	-45.776630
429.991150	-47.896503
430.664062	-46.028408
431.336975	-44.706238
432.009888	-44.744507
432.682800	-46.688515
433.355713	-46.506111
434.028625	-47.393860
434.701538	-47.367401
435.374451	-46.401749
436.047363	-44.946140
436.720276	-46.463291
437.393188	-46.510967
438.066101	-46.023880
438.739014	-46.209431
439.411926	-45.846275
440.084839	-45.800945
440.757751	-46.028664
441.430664	-46.342567
442.103577	-47.381416
442.776489	-49.342712
443.449402	-48.837746
444.122314	-47.579163
444.795227	-46.962864
445.468140	-44.666683
446.141052	-43.948326
446.813965	-45.935280
447.486877	-46.788994
448.159790	-45.980522
448.832703	-47.677525
449.505615	-47.910988
450.178528	-49.814251
450.851440	-51.289856
451.524353	-47.421486
452.197266	-47.274235
452.870178	-46.272648
453.543091	-46.598953
454.216003	-48.046642
454.888916	-48.748413
455.561829	-47.600071
456.234741	-46.171345
456.907654	-45.151413
457.580566	-46.464630
458.253479	-48.421833
458.926392	-46.767410
459.599304	-48.060356
460.272217	-47.844879
460.945129	-48.765465
461.618042	-50.671776
462.290955	-48.112652
462.963867	-45.958115
463.636780	-48.721081
464.309692	-47.435688
464.982605	-47.546867
465.655518	-45.500893
466.328430	-45.314037
467.001343	-46.889214
467.674255	-48.987083
468.347168	-49.324799
469.020081	-47.234077
469.692993	-47.175423
470.365906	-46.562382
471.038818	-46.961632
471.711731	-45.623734
472.384644	-45.579063
473.057556	-47.754871
473.730469	-49.634926
474.403381	-46.570282
475.076294	-45.447865
475.749207	-48.047176
476.422119	-48.879131
477.095032	-47.488682
477.767944	-47.247486
478.440857	-45.742088
479.113770	-46.068581
479.786682	-45.642498
480.459595	-45.447762
481.132507	-48.142647
481.805420	-48.680115
482.478333	-48.180897
483.151245	-47.584507
483.824158	-49.058731
484.497070	-46.637142
485.169983	-47.938702
485.842896	-48.658451
486.515808	-47.022316
487.188721	-46.587906
487.861633	-45.743286
488.534546	-46.961273
489.207458	-49.270073
489.880371	-47.734303
490.553284	-47.856117
491.226196	-46.600037
491.899109	-45.352840
492.572021	-47.006680
493.244934	-47.116230
493.917847	-49.544228
494.590759	-48.402386
495.263672	-46.409142
495.936584	-46.804817
496.609497	-48.922821
497.282410	-48.213634
497.955322	-50.461929
498.628235	-47.875885
499.301147	-46.283386
499.974060	-47.698135
500.646973	-47.631084
501.319885	-46.767387
501.992798	-44.599274
502.665710	-45.548073
503.338623	-46.464298
504.011536	-47.082275
504.684448	-47.797829
505.357361	-47.644112
506.030273	-47.368141
506.703186	-47.560871
507.376099	-46.645035
508.049011	-48.672859
508.721924	-47.438293
509.394836	-46.703537
510.067749	-45.037155
510.740662	-46.775307
511.413574	-46.311996
512.086487	-46.115871
512.759399	-46.149899
513.432312	-45.783649
514.105225	-47.171936
514.778137	-45.421799
515.451050	-45.595768
516.123962	-47.113907
516.796875	-48.110565
517.469788	-50.007931
518.142700	-49.237366
518.815613	-48.455814
519.488525	-48.809452
520.161438	-46.203068
520.834351	-46.183582
521.507263	-47.635475
522.180176	-48.252258
522.853088	-49.155865
523.526001	-48.352097
524.198914	-47.528717
524.871826	-45.921993
525.544739	-46.031029
526.217651	-46.926117
526.890564	-46.763065
527.563477	-45.847603
528.236389	-49.620247
528.909302	-49.002876
529.582214	-47.870174
530.255127	-44.791683
530.928040	-44.818504
531.600952	-46.587524
532.273865	-48.080154
532.946777	-47.989937
533.619690	-47.018013
534.292603	-47.905418
534.965515	-47.507626
535.638428	-48.220154
536.311340	-47.477047
536.984253	-47.655407
537.657166	-48.269707
538.330078	-47.264931
539.002991	-46.898666
539.675903	-50.055695
540.348816	-46.943802
541.021729	-46.126167
541.694641	-46.821648
542.367554	-48.676155
543.040466	-48.790745
543.713379	-47.051373
544.386292	-48.669460
545.059204	-48.614777
545.732117	-47.329498
546.405029	-44.953888
547.077942	-45.474190
547.750854	-48.306667
548.423767	-47.189705
549.096680	-48.809933
549.769592	-49.103977
550.442505	-48.446316
551.115417	-48.565311
551.788330	-47.922192
552.461243	-49.384056
553.134155	-48.913643
553.807068	-49.996075
554.479980	-50.302258
555.152893	-48.659668
555.825806	-46.836369
556.498718	-47.444038
557.171631	-50.576290
557.844543	-49.017410
558.517456	-47.835415
559.190369	-46.630150
559.863281	-46.694653
560.536194	-48.353165
561.209106	-47.940266
561.882019	-47.258862
562.554932	-48.177361
563.227844	-48.318268
563.900757	-48.168854
564.573669	-47.875057
565.246582	-47.337574
565.919495	-49.199898
566.592407	-48.744804
567.265320	-50.947006
567.938232	-52.057407
568.611145	-48.318882
569.284058	-47.811153
569.956970	-49.030075
570.629883	-47.856022
571.302795	-49.158482
571.975708	-50.153278
572.648621	-49.511913
573.321533	-50.335983
573.994446	-49.289486
574.667358	-50.408669
575.340271	-48.573860
576.013184	-47.892876
576.686096	-46.520222
577.359009	-46.986126
578.031921	-48.802704
578.704834	-48.638428
579.377747	-47.724861
580.050659	-46.555241
580.723572	-45.835590
581.396484	-46.794758
582.069397	-46.227169
582.742310	-45.837822
583.415222	-47.898666
584.088135	-49.595387
584.761047	-47.727749
585.433960	-48.787815
586.106873	-47.925671
586.779785	-47.968361
587.452698	-48.187752
588.125610	-50.332333
588.798523	-49.560551
589.471436	-48.041336
590.144348	-48.981060
590.817261	-49.509983
591.490173	-47.527409
592.163086	-47.711102
592.835999	-48.798004
593.508911	-48.876114
594.181824	-49.552944
594.854736	-47.319012
595.527649	-47.178860
596.200562	-47.804020
596.873474	-48.543545
597.546387	-50.096939
598.219299	-51.153141
598.892212	-49.759445
599.565125	-47.218578
600.238037	-47.115913
600.910950	-48.983162
601.583862	-48.729057
602.256775	-48.144245
602.929688	-49.004368
603.602600	-48.836864
604.275513	-48.461338
604.948425	-48.065903
605.621338	-46.361759
606.294250	-47.907307
606.967163	-47.719383
607.640076	-48.414623
608.312988	-47.773087
608.985901	-48.801247
609.658813	-47.140835
610.331726	-47.953663
611.004639	-49.906742
611.677551	-49.978554
612.350464	-47.646748
613.023376	-46.288155
613.696289	-47.329151
614.369202	-49.083321
615.042114	-48.396561
615.715027	-48.967896
616.387939	-48.239742
617.060852	-48.209049
617.733765	-51.564816
618.406677	-50.767868
619.079590	-49.147274
619.752502	-48.605885
620.425415	-47.581417
621.098328	-48.177513
621.771240	-48.240242
622.444153	-48.802204
623.117065	-49.840836
623.789978	-50.037643
624.462891	-48.557507
625.135803	-49.104961
625.808716	-49.129803
626.481628	-49.543022
627.154541	-47.242683
627.827454	-48.037643
628.500366	-48.715637
629.173279	-46.921425
629.846191	-49.118473
630.519104	-48.564991
631.192017	-48.288521
631.864929	-51.219074
632.537842	-48.700260
633.210754	-48.231407
633.883667	-48.143303
634.556580	-47.183910
635.229492	-46.847382
635.902405	-48.125996
636.575317	-49.318478
637.248230	-46.201851
637.921143	-46.289658
638.594055	-48.617970
639.266968	-52.896168
639.939880	-49.558048
640.612793	-48.333096
641.285706	-47.421825
641.958618	-48.525539
642.631531	-49.677708
643.304443	-50.883118
643.977356	-51.583294
644.650269	-50.545727
645.323181	-49.416512
645.996094	-49.005589
646.669006	-49.569668
647.341919	-50.326538
648.014832	-49.483875
648.687744	-48.332069
649.360657	-48.692307
650.033569	-49.862877
650.706482	-49.218498
651.379395	-49.766731
652.052307	-49.287945
652.725220	-47.256397
653.398132	-51.057781
654.071045	-47.967056
654.743958	-49.106537
655.416870	-48.076920
656.089783	-49.767593
656.762695	-50.771450
657.435608	-50.452309
658.108521	-48.529690
658.781433	-49.002625
659.454346	-47.539131
660.127258	-47.025269
660.800171	-48.738766
661.473083	-49.485508
662.145996	-48.111767
662.818909	-48.369698
663.491821	-49.660503
664.164734	-49.339245
664.837646	-50.893879
665.510559	-53.609615
666.183472	-49.909187
666.856384	-48.972736
667.529297	-49.088345
668.202209	-49.046265
668.875122	-47.074013
669.548035	-46.169876
670.220947	-47.426941
670.893860	-49.142979
671.566772	-50.929100
672.239685	-50.413200
672.912598	-50.128490
673.585510	-50.656391
674.258423	-50.225571
674.931335	-48.175926
675.604248	-48.538635
676.277161	-50.030621
676.950073	-47.792439
677.622986	-48.621223
678.295898	-50.273529
678.968811	-51.838223
679.641724	-50.878830
680.314636	-47.498577
680.987549	-46.929714
681.660461	-48.262539
682.333374	-48.999107
683.006287	-48.996719
683.679199	-48.982571
684.352112	-48.656055
685.025024	-46.865032
685.697937	-47.820858
686.370850	-49.876488
687.043762	-49.842228
687.716675	-50.010056
688.389587	-49.473038
689.062500	-51.593136
689.735413	-49.594894
690.408325	-48.525139
691.081238	-47.596123
691.754150	-50.999935
692.427063	-50.995083
693.099976	-48.841503
693.772888	-48.757759
694.445801	-46.966995
695.118713	-46.547123
695.791626	-48.225151
696.464539	-47.565739
697.137451	-47.791691
697.810364	-48.681038
698.483276	-48.603004
699.156189	-48.131126
699.829102	-50.188728
700.502014	-48.793312
701.174927	-48.292721
701.847839	-49.437122
702.520752	-48.910412
703.193665	-48.316380
703.866577	-47.423195
704.539490	-49.161083
705.212402	-53.071484
705.885315	-50.641388
706.558228	-48.072037
707.231140	-48.658478
707.904053	-48.786854
708.576965	-48.589615
709.249878	-48.946026
709.922791	-49.601963
710.595703	-48.506817
711.268616	-48.643906
711.941528	-48.804016
712.614441	-47.995449
713.287354	-48.019852
713.960266	-46.921795
714.633179	-48.924820
715.306091	-47.712994
715.979004	-47.647614
716.651917	-49.135780
717.324829	-49.091553
717.997742	-47.721046
718.670654	-49.041752
719.343567	-48.815941
720.016479	-48.806808
720.689392	-48.752495
721.362305	-50.116673
722.035217	-50.394302
722.708130	-50.512356
723.381042	-50.271782
724.053955	-50.672890
724.726868	-49.059906
725.399780	-48.230911
726.072693	-49.934708
726.745605	-48.895771
727.418518	-49.687458
728.091431	-49.504013
728.764343	-49.380333
729.437256	-50.541084
730.110168	-49.541557
730.783081	-47.849941
731.455994	-47.602833
732.128906	-48.019875
732.801819	-46.875557
733.474731	-48.257137
734.147644	-49.070995
734.820557	-48.209129
735.493469	-46.862408
736.166382	-46.294327
736.839294	-47.970367
737.512207	-47.967606
738.185120	-48.958778
738.858032	-50.210007
739.530945	-51.550068
740.203857	-51.467529
740.876770	-50.493488
741.549683	-50.611061
742.222595	-50.664906
742.895508	-49.524338
743.568420	-48.940224
744.241333	-47.830944
744.914246	-48.483532
745.587158	-50.681801
746.260071	-50.517399
746.932983	-50.874889
747.605896	-50.606693
748.278809	-50.695274
748.951721	-49.669243
749.624634	-48.280781
750.297546	-48.501160
750.970459	-51.722267
751.643372	-53.056110
752.316284	-49.169361
752.989197	-48.942787
753.662109	-50.581978
754.335022	-51.123096
755.007935	-49.093155
755.680847	-49.732719
756.353760	-49.528713
757.026672	-48.577229
757.699585	-48.949913
758.372498	-51.274574
759.045410	-51.052471
759.718323	-49.244839
760.391235	-50.104710
761.064148	-50.705120
761.737061	-49.338619
762.409973	-49.569595
763.082886	-49.018909
763.755798	-47.542076
764.428711	-48.686707
765.101624	-50.493805
765.774536	-51.580074
766.447449	-49.908176
767.120361	-47.929253
767.793274	-48.217785
768.466187	-49.787254
769.139099	-50.048553
769.812012	-47.319942
770.484924	-48.311623
771.157837	-50.156170
771.830750	-49.577423
772.503662	-49.704350
773.176575	-49.942013
773.849487	-49.447945
774.522400	-50.876080
775.195312	-50.249893
775.868225	-51.077965
776.541138	-51.095577
777.214050	-50.408466
777.886963	-49.300316
778.559875	-47.851288
779.232788	-49.602249
779.905701	-48.993469
780.578613	-51.142761
781.251526	-51.123192
781.924438	-52.445457
782.597351	-50.230846
783.270264	-49.233231
783.943176	-48.994282
784.616089	-51.351456
785.289001	-51.396313
785.961914	-50.158497
786.634827	-50.248390
787.307739	-49.920647
787.980652	-50.561333
788.653564	-50.035622
789.326477	-47.464767
789.999390	-49.068157
790.672302	-54.075333
791.345215	-52.675713
792.018127	-50.615517
792.691040	-50.497414
793.363953	-50.873581
794.036865	-50.616127
794.709778	-49.453773
795.382690	-49.439384
796.055603	-51.177902
796.728516	-49.069035
797.401428	-49.661900
798.074341	-51.621685
798.747253	-51.007713
799.420166	-49.972473
800.093079	-51.488483
800.765991	-51.359772
801.438904	-49.156033
802.111816	-48.247540
802.784729	-47.831654
803.457642	-46.474854
804.130554	-47.513371
804.803467	-49.758278
805.476379	-49.161049
806.149292	-46.091125
806.822205	-48.958401
807.495117	-51.517372
808.168030	-51.180958
808.840942	-48.387230
809.513855	-49.243942
810.186768	-49.289921
810.859680	-48.518108
811.532593	-48.790031
812.205505	-49.358128
812.878418	-49.620224
813.551331	-49.364910
814.224243	-49.314960
814.897156	-48.507725
815.570068	-49.896252
816.242981	-49.252724
816.915894	-49.106159
817.588806	-51.060772
818.261719	-52.576004
818.934631	-52.684509
819.607544	-52.219326
820.280457	-51.332954
820.953369	-49.430790
821.626282	-49.311264
822.299194	-51.114346
822.972107	-50.836464
823.645020	-55.035538
824.317932	-50.856178
824.990845	-50.743984
825.663757	-51.064445
826.336670	-49.596733
827.009583	-48.670601
827.682495	-50.013580
828.355408	-51.523930
829.028320	-51.445332
829.701233	-48.620831
830.374146	-48.823425
831.047058	-51.504498
831.719971	-50.119621
832.392883	-49.640144
833.065796	-50.361084
833.738708	-50.816746
834.411621	-50.178207
835.084534	-49.096588
835.757446	-49.241154
836.430359	-49.364494
837.103271	-49.264652
837.776184	-49.923164
838.449097	-49.261276
839.122009	-49.370270
839.794922	-48.932438
840.467834	-49.599949
841.140747	-48.959991
841.813660	-50.954380
842.486572	-50.498508
843.159485	-50.401318
843.832397	-50.795414
844.505310	-50.764874
845.178223	-53.824295
845.851135	-52.999638
846.524048	-50.537739
847.196960	-48.341473
847.869873	-50.076057
848.542786	-50.222523
849.215698	-49.471020
849.888611	-50.114357
850.561523	-51.436150
851.234436	-53.401272
851.907349	-49.314178
852.580261	-49.789124
853.253174	-49.074524
853.926086	-49.021839
